"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.258188178E2,1.036999941E0,-1.910519981E1,2.856019974E1
2.258288178E2,9.882000089E-1,-1.909300041E1,2.852359962E1
2.258388178E2,9.637999535E-1,-1.908079910E1,2.857239914E1
2.258488178E2,9.027999640E-1,-1.909300041E1,2.860899925E1
2.258588178E2,9.149999619E-1,-1.911739922E1,2.868219948E1
2.258688178E2,9.027999640E-1,-1.911739922E1,2.869439888E1
2.258788178E2,9.515999556E-1,-1.911739922E1,2.875539970E1
2.258888178E2,9.515999556E-1,-1.915399933E1,2.875539970E1
2.258988178E2,9.637999535E-1,-1.911739922E1,2.884079933E1
2.259088178E2,9.393999577E-1,-1.910519981E1,2.888959885E1
2.259188178E2,9.882000089E-1,-1.911739922E1,2.892619896E1
2.259288178E2,1.000399947E0,-1.912960052E1,2.895059967E1
2.259388178E2,9.637999535E-1,-1.915399933E1,2.891399956E1
2.259488178E2,9.759999514E-1,-1.919059944E1,2.892619896E1
2.259588178E2,9.637999535E-1,-1.915399933E1,2.890180016E1
2.259688178E2,9.515999556E-1,-1.909300041E1,2.885299873E1
2.259788178E2,9.515999556E-1,-1.910519981E1,2.877979851E1
2.259888178E2,9.393999577E-1,-1.910519981E1,2.871879959E1
2.259988178E2,8.905999660E-1,-1.910519981E1,2.868219948E1
2.260088178E2,8.661999702E-1,-1.910519981E1,2.863339996E1
2.260188178E2,8.661999702E-1,-1.909300041E1,2.864559937E1
2.260288178E2,8.417999744E-1,-1.908079910E1,2.862119865E1
2.260388178E2,8.417999744E-1,-1.910519981E1,2.867000008E1
2.260488178E2,8.661999702E-1,-1.914179993E1,2.870660019E1
2.260588178E2,8.783999681E-1,-1.917840004E1,2.875539970E1
2.260688178E2,9.027999640E-1,-1.927599907E1,2.880419922E1
2.260788178E2,8.783999681E-1,-1.933699989E1,2.879199982E1
2.260888178E2,8.783999681E-1,-1.925160027E1,2.880419922E1
2.260988178E2,9.271999598E-1,-1.921500015E1,2.882859993E1
2.261088178E2,9.759999514E-1,-1.919059944E1,2.884079933E1
2.261188178E2,9.759999514E-1,-1.920279884E1,2.877979851E1
2.261288178E2,1.000399947E0,-1.921500015E1,2.885299873E1
2.261388178E2,9.882000089E-1,-1.921500015E1,2.886520004E1
2.261488178E2,1.036999941E0,-1.916619873E1,2.888959885E1
2.261588178E2,1.073599935E0,-1.915399933E1,2.891399956E1
2.261688178E2,1.000399947E0,-1.921500015E1,2.886520004E1
2.261788178E2,9.882000089E-1,-1.925160027E1,2.879199982E1
2.261888178E2,9.759999514E-1,-1.928820038E1,2.885299873E1
2.261988178E2,9.637999535E-1,-1.928820038E1,2.886520004E1
2.262088178E2,9.393999577E-1,-1.930039978E1,2.884079933E1
2.262188178E2,9.271999598E-1,-1.928820038E1,2.879199982E1
2.262288178E2,9.027999640E-1,-1.925160027E1,2.877979851E1
2.262388178E2,9.027999640E-1,-1.926379967E1,2.879199982E1
2.262488178E2,9.882000089E-1,-1.926379967E1,2.884079933E1
2.262588178E2,9.637999535E-1,-1.926379967E1,2.885299873E1
2.262688178E2,9.515999556E-1,-1.921500015E1,2.874320030E1
2.262788178E2,9.515999556E-1,-1.923939896E1,2.881639862E1
2.262888178E2,9.637999535E-1,-1.922719955E1,2.880419922E1
2.262988178E2,9.759999514E-1,-1.921500015E1,2.877979851E1
2.263088178E2,1.024799943E0,-1.919059944E1,2.875539970E1
2.263188178E2,1.036999941E0,-1.912960052E1,2.874320030E1
2.263288178E2,1.073599935E0,-1.909300041E1,2.875539970E1
2.263388178E2,1.134599924E0,-1.911739922E1,2.884079933E1
2.263488178E2,1.183400035E0,-1.916619873E1,2.888959885E1
2.263588178E2,1.232200027E0,-1.911739922E1,2.888959885E1
2.263688178E2,1.281000018E0,-1.910519981E1,2.888959885E1
2.263788178E2,1.317600012E0,-1.906859970E1,2.890180016E1
2.263888178E2,1.342000008E0,-1.908079910E1,2.895059967E1
2.263988178E2,1.329800010E0,-1.909300041E1,2.891399956E1
2.264088178E2,1.305400014E0,-1.909300041E1,2.892619896E1
2.264188178E2,1.317600012E0,-1.903199959E1,2.885299873E1
2.264288178E2,1.293200016E0,-1.897099876E1,2.888959885E1
2.264388178E2,1.305400014E0,-1.895879936E1,2.885299873E1
2.264488178E2,1.244400024E0,-1.893440056E1,2.886520004E1
2.264588178E2,1.232200027E0,-1.895879936E1,2.890180016E1
2.264688178E2,1.122399926E0,-1.899539948E1,2.890180016E1
2.264788178E2,1.061399937E0,-1.901980019E1,2.893840027E1
2.264888178E2,1.000399947E0,-1.905640030E1,2.895059967E1
2.264988178E2,8.783999681E-1,-1.914179993E1,2.896279907E1
2.265088178E2,8.417999744E-1,-1.919059944E1,2.893840027E1
2.265188178E2,7.929999828E-1,-1.921500015E1,2.897500038E1
2.265288178E2,7.685999870E-1,-1.926379967E1,2.893840027E1
2.265388178E2,7.441999912E-1,-1.928820038E1,2.895059967E1
2.265488178E2,7.441999912E-1,-1.922719955E1,2.892619896E1
2.265588178E2,7.929999828E-1,-1.920279884E1,2.895059967E1
2.265688178E2,8.417999744E-1,-1.916619873E1,2.890180016E1
2.265788178E2,9.027999640E-1,-1.910519981E1,2.893840027E1
2.265888178E2,9.271999598E-1,-1.910519981E1,2.890180016E1
2.265988178E2,9.393999577E-1,-1.911739922E1,2.885299873E1
2.266088178E2,9.515999556E-1,-1.906859970E1,2.891399956E1
2.266188178E2,9.637999535E-1,-1.906859970E1,2.895059967E1
2.266288178E2,9.637999535E-1,-1.912960052E1,2.892619896E1
2.266388178E2,9.027999640E-1,-1.912960052E1,2.891399956E1
2.266488178E2,8.783999681E-1,-1.914179993E1,2.897500038E1
2.266588178E2,8.417999744E-1,-1.915399933E1,2.893840027E1
2.266688178E2,8.295999765E-1,-1.915399933E1,2.899939919E1
2.266788178E2,8.661999702E-1,-1.910519981E1,2.902379990E1
2.266888178E2,8.661999702E-1,-1.912960052E1,2.898719978E1
2.266988178E2,9.271999598E-1,-1.915399933E1,2.903599930E1
2.267088178E2,9.759999514E-1,-1.915399933E1,2.909700012E1
2.267188178E2,1.110199928E0,-1.917840004E1,2.910919952E1
2.267288178E2,1.134599924E0,-1.922719955E1,2.912139893E1
2.267388178E2,1.195600033E0,-1.921500015E1,2.918239975E1
2.267488178E2,1.268800020E0,-1.917840004E1,2.920679855E1
2.267588178E2,1.220000029E0,-1.922719955E1,2.917020035E1
2.267688178E2,1.281000018E0,-1.916619873E1,2.918239975E1
2.267788178E2,1.220000029E0,-1.914179993E1,2.909700012E1
2.267888178E2,1.244400024E0,-1.915399933E1,2.899939919E1
2.267988178E2,1.183400035E0,-1.912960052E1,2.898719978E1
2.268088178E2,1.244400024E0,-1.906859970E1,2.897500038E1
2.268188178E2,1.256600022E0,-1.909300041E1,2.892619896E1
2.268288178E2,1.207800031E0,-1.916619873E1,2.886520004E1
2.268388178E2,1.195600033E0,-1.917840004E1,2.887739944E1
2.268488178E2,1.097999930E0,-1.925160027E1,2.880419922E1
2.268588178E2,1.085799932E0,-1.925160027E1,2.884079933E1
2.268688178E2,1.049199939E0,-1.919059944E1,2.890180016E1
2.268788178E2,1.061399937E0,-1.917840004E1,2.886520004E1
2.268888178E2,1.061399937E0,-1.919059944E1,2.885299873E1
2.268988178E2,9.882000089E-1,-1.916619873E1,2.890180016E1
2.269088178E2,1.036999941E0,-1.912960052E1,2.895059967E1
2.269188178E2,1.085799932E0,-1.912960052E1,2.890180016E1
2.269288178E2,1.158999920E0,-1.909300041E1,2.896279907E1
2.269388178E2,1.122399926E0,-1.906859970E1,2.888959885E1
2.269488178E2,1.146799922E0,-1.906859970E1,2.888959885E1
2.269588178E2,1.134599924E0,-1.911739922E1,2.895059967E1
2.269688178E2,1.073599935E0,-1.910519981E1,2.891399956E1
2.269788178E2,1.097999930E0,-1.911739922E1,2.887739944E1
2.269888178E2,1.073599935E0,-1.911739922E1,2.890180016E1
2.269988178E2,1.024799943E0,-1.909300041E1,2.893840027E1
2.270088178E2,9.637999535E-1,-1.909300041E1,2.886520004E1
2.270188178E2,9.882000089E-1,-1.912960052E1,2.891399956E1
2.270288178E2,9.759999514E-1,-1.915399933E1,2.887739944E1
2.270388178E2,1.024799943E0,-1.909300041E1,2.885299873E1
2.270488178E2,1.049199939E0,-1.912960052E1,2.886520004E1
2.270588178E2,1.097999930E0,-1.910519981E1,2.888959885E1
2.270688178E2,1.061399937E0,-1.908079910E1,2.890180016E1
2.270788178E2,1.085799932E0,-1.909300041E1,2.895059967E1
2.270888178E2,1.146799922E0,-1.910519981E1,2.897500038E1
2.270988178E2,1.183400035E0,-1.904419899E1,2.897500038E1
2.271088178E2,1.146799922E0,-1.909300041E1,2.901159859E1
2.271188178E2,1.110199928E0,-1.915399933E1,2.906040001E1
2.271288178E2,1.073599935E0,-1.914179993E1,2.910919952E1
2.271388178E2,1.024799943E0,-1.911739922E1,2.907259941E1
2.271488178E2,1.024799943E0,-1.912960052E1,2.899939919E1
2.271588178E2,9.882000089E-1,-1.915399933E1,2.895059967E1
2.271688178E2,9.393999577E-1,-1.914179993E1,2.893840027E1
2.271788178E2,9.149999619E-1,-1.921500015E1,2.892619896E1
2.271888178E2,9.271999598E-1,-1.917840004E1,2.892619896E1
2.271988178E2,9.027999640E-1,-1.915399933E1,2.886520004E1
2.272088178E2,8.539999723E-1,-1.916619873E1,2.881639862E1
2.272188178E2,8.783999681E-1,-1.919059944E1,2.877979851E1
2.272288178E2,8.539999723E-1,-1.920279884E1,2.876759911E1
2.272388178E2,8.661999702E-1,-1.916619873E1,2.873099899E1
2.272488178E2,8.661999702E-1,-1.916619873E1,2.875539970E1
2.272588178E2,9.027999640E-1,-1.911739922E1,2.875539970E1
2.272688178E2,8.661999702E-1,-1.909300041E1,2.869439888E1
2.272788178E2,8.661999702E-1,-1.909300041E1,2.870660019E1
2.272888178E2,9.271999598E-1,-1.906859970E1,2.875539970E1
2.272988178E2,9.271999598E-1,-1.914179993E1,2.880419922E1
2.273088178E2,9.027999640E-1,-1.916619873E1,2.884079933E1
2.273188178E2,9.027999640E-1,-1.919059944E1,2.888959885E1
2.273288178E2,9.149999619E-1,-1.921500015E1,2.895059967E1
2.273388178E2,8.661999702E-1,-1.923939896E1,2.892619896E1
2.273488178E2,8.661999702E-1,-1.927599907E1,2.899939919E1
2.273588178E2,8.539999723E-1,-1.925160027E1,2.903599930E1
2.273688178E2,8.783999681E-1,-1.927599907E1,2.897500038E1
2.273788178E2,8.905999660E-1,-1.920279884E1,2.895059967E1
2.273888178E2,9.393999577E-1,-1.911739922E1,2.893840027E1
2.273988178E2,9.515999556E-1,-1.908079910E1,2.893840027E1
2.274088178E2,9.759999514E-1,-1.900759888E1,2.890180016E1
2.274188178E2,9.637999535E-1,-1.899539948E1,2.895059967E1
2.274288178E2,9.882000089E-1,-1.894659996E1,2.897500038E1
2.274388178E2,1.036999941E0,-1.893440056E1,2.898719978E1
2.274488178E2,1.000399947E0,-1.888559914E1,2.897500038E1
2.274588178E2,9.882000089E-1,-1.886120033E1,2.899939919E1
2.274688178E2,1.024799943E0,-1.889780045E1,2.904819870E1
2.274788178E2,1.024799943E0,-1.883679962E1,2.904819870E1
2.274888178E2,1.024799943E0,-1.888559914E1,2.908479881E1
2.274988178E2,1.024799943E0,-1.887339973E1,2.904819870E1
2.275088178E2,1.036999941E0,-1.889780045E1,2.904819870E1
2.275188178E2,1.000399947E0,-1.889780045E1,2.906040001E1
2.275288178E2,9.637999535E-1,-1.890999985E1,2.904819870E1
2.275388178E2,9.393999577E-1,-1.890999985E1,2.907259941E1
2.275488178E2,9.027999640E-1,-1.894659996E1,2.909700012E1
2.275588178E2,9.515999556E-1,-1.897099876E1,2.906040001E1
2.275688178E2,9.271999598E-1,-1.898320007E1,2.908479881E1
2.275788178E2,9.393999577E-1,-1.895879936E1,2.915799904E1
2.275888178E2,9.393999577E-1,-1.897099876E1,2.914579964E1
2.275988178E2,9.393999577E-1,-1.899539948E1,2.907259941E1
2.276088178E2,1.000399947E0,-1.895879936E1,2.913360023E1
2.276188178E2,1.024799943E0,-1.895879936E1,2.915799904E1
2.276288178E2,1.049199939E0,-1.892219925E1,2.910919952E1
2.276388178E2,1.012599945E0,-1.892219925E1,2.917020035E1
2.276488178E2,1.061399937E0,-1.888559914E1,2.914579964E1
2.276588178E2,1.073599935E0,-1.889780045E1,2.908479881E1
2.276688178E2,1.085799932E0,-1.889780045E1,2.907259941E1
2.276788178E2,1.036999941E0,-1.887339973E1,2.912139893E1
2.276888178E2,9.882000089E-1,-1.894659996E1,2.907259941E1
2.276988178E2,9.882000089E-1,-1.898320007E1,2.906040001E1
2.277088178E2,9.637999535E-1,-1.897099876E1,2.903599930E1
2.277188178E2,9.637999535E-1,-1.898320007E1,2.906040001E1
2.277288178E2,9.149999619E-1,-1.901980019E1,2.913360023E1
2.277388178E2,8.783999681E-1,-1.901980019E1,2.919459915E1
2.277488178E2,8.661999702E-1,-1.904419899E1,2.918239975E1
2.277588178E2,9.637999535E-1,-1.905640030E1,2.919459915E1
2.277688178E2,9.759999514E-1,-1.899539948E1,2.920679855E1
2.277788178E2,9.393999577E-1,-1.895879936E1,2.919459915E1
2.277888178E2,9.271999598E-1,-1.898320007E1,2.917020035E1
2.277988178E2,8.783999681E-1,-1.899539948E1,2.910919952E1
2.278088178E2,8.661999702E-1,-1.897099876E1,2.908479881E1
2.278188178E2,8.661999702E-1,-1.897099876E1,2.901159859E1
2.278288178E2,8.783999681E-1,-1.893440056E1,2.902379990E1
2.278388178E2,8.295999765E-1,-1.895879936E1,2.899939919E1
2.278488178E2,8.173999786E-1,-1.899539948E1,2.902379990E1
2.278588178E2,8.173999786E-1,-1.901980019E1,2.896279907E1
2.278688178E2,8.051999807E-1,-1.901980019E1,2.902379990E1
2.278788178E2,8.661999702E-1,-1.900759888E1,2.906040001E1
2.278888178E2,8.905999660E-1,-1.903199959E1,2.903599930E1
2.278988178E2,9.393999577E-1,-1.903199959E1,2.909700012E1
2.279088178E2,9.393999577E-1,-1.905640030E1,2.914579964E1
2.279188178E2,9.271999598E-1,-1.906859970E1,2.917020035E1
2.279288178E2,9.759999514E-1,-1.905640030E1,2.917020035E1
2.279388178E2,1.049199939E0,-1.897099876E1,2.920679855E1
2.279488178E2,1.097999930E0,-1.898320007E1,2.918239975E1
2.279588178E2,1.061399937E0,-1.900759888E1,2.912139893E1
2.279688178E2,1.061399937E0,-1.897099876E1,2.913360023E1
2.279788178E2,1.036999941E0,-1.901980019E1,2.907259941E1
2.279888178E2,1.012599945E0,-1.906859970E1,2.906040001E1
2.279988178E2,1.036999941E0,-1.904419899E1,2.907259941E1
2.280088178E2,1.024799943E0,-1.904419899E1,2.902379990E1
2.280188178E2,9.882000089E-1,-1.912960052E1,2.899939919E1
2.280288178E2,9.759999514E-1,-1.912960052E1,2.899939919E1
2.280388178E2,1.024799943E0,-1.911739922E1,2.902379990E1
2.280488178E2,9.882000089E-1,-1.912960052E1,2.892619896E1
2.280588178E2,1.000399947E0,-1.908079910E1,2.886520004E1
2.280688178E2,1.024799943E0,-1.903199959E1,2.885299873E1
2.280788178E2,1.012599945E0,-1.906859970E1,2.884079933E1
2.280888178E2,1.000399947E0,-1.922719955E1,2.886520004E1
2.280988178E2,1.000399947E0,-1.927599907E1,2.895059967E1
2.281088178E2,9.637999535E-1,-1.934919930E1,2.899939919E1
2.281188178E2,9.271999598E-1,-1.931259918E1,2.904819870E1
2.281288178E2,9.637999535E-1,-1.933699989E1,2.913360023E1
2.281388178E2,9.393999577E-1,-1.934919930E1,2.918239975E1
2.281488178E2,8.905999660E-1,-1.936139870E1,2.913360023E1
2.281588178E2,8.661999702E-1,-1.932480049E1,2.909700012E1
2.281688178E2,8.417999744E-1,-1.925160027E1,2.908479881E1
2.281788178E2,7.807999849E-1,-1.919059944E1,2.902379990E1
2.281888178E2,8.051999807E-1,-1.909300041E1,2.902379990E1
2.281988178E2,8.051999807E-1,-1.910519981E1,2.896279907E1
2.282088178E2,7.807999849E-1,-1.911739922E1,2.892619896E1
2.282188178E2,8.295999765E-1,-1.910519981E1,2.891399956E1
2.282288178E2,8.905999660E-1,-1.912960052E1,2.891399956E1
2.282388178E2,9.271999598E-1,-1.911739922E1,2.892619896E1
2.282488178E2,9.515999556E-1,-1.903199959E1,2.892619896E1
2.282588178E2,1.012599945E0,-1.900759888E1,2.902379990E1
2.282688178E2,1.000399947E0,-1.905640030E1,2.901159859E1
2.282788178E2,1.000399947E0,-1.906859970E1,2.901159859E1
2.282888178E2,1.000399947E0,-1.906859970E1,2.904819870E1
2.282988178E2,1.012599945E0,-1.908079910E1,2.906040001E1
2.283088178E2,9.882000089E-1,-1.906859970E1,2.908479881E1
2.283188178E2,9.759999514E-1,-1.904419899E1,2.910919952E1
2.283288178E2,9.759999514E-1,-1.905640030E1,2.909700012E1
2.283388178E2,9.393999577E-1,-1.906859970E1,2.902379990E1
2.283488178E2,9.027999640E-1,-1.906859970E1,2.903599930E1
2.283588178E2,9.027999640E-1,-1.901980019E1,2.904819870E1
2.283688178E2,9.149999619E-1,-1.900759888E1,2.904819870E1
2.283788178E2,9.027999640E-1,-1.904419899E1,2.902379990E1
2.283888178E2,9.882000089E-1,-1.900759888E1,2.903599930E1
2.283988178E2,1.024799943E0,-1.903199959E1,2.897500038E1
2.284088178E2,1.097999930E0,-1.903199959E1,2.901159859E1
2.284188178E2,1.122399926E0,-1.905640030E1,2.897500038E1
2.284288178E2,1.183400035E0,-1.904419899E1,2.892619896E1
2.284388178E2,1.134599924E0,-1.910519981E1,2.884079933E1
2.284488178E2,1.158999920E0,-1.906859970E1,2.884079933E1
2.284588178E2,1.183400035E0,-1.906859970E1,2.884079933E1
2.284688178E2,1.158999920E0,-1.908079910E1,2.880419922E1
2.284788178E2,1.146799922E0,-1.908079910E1,2.880419922E1
2.284888178E2,1.061399937E0,-1.905640030E1,2.881639862E1
2.284988178E2,1.061399937E0,-1.901980019E1,2.880419922E1
2.285088178E2,1.061399937E0,-1.908079910E1,2.884079933E1
2.285188178E2,1.085799932E0,-1.906859970E1,2.895059967E1
2.285288178E2,1.085799932E0,-1.906859970E1,2.888959885E1
2.285388178E2,1.061399937E0,-1.908079910E1,2.892619896E1
2.285488178E2,1.012599945E0,-1.909300041E1,2.893840027E1
2.285588178E2,9.759999514E-1,-1.910519981E1,2.895059967E1
2.285688178E2,9.637999535E-1,-1.914179993E1,2.884079933E1
2.285788178E2,9.637999535E-1,-1.915399933E1,2.884079933E1
2.285888178E2,9.393999577E-1,-1.912960052E1,2.876759911E1
2.285988178E2,9.882000089E-1,-1.914179993E1,2.869439888E1
2.286088178E2,9.515999556E-1,-1.915399933E1,2.875539970E1
2.286188178E2,9.149999619E-1,-1.911739922E1,2.874320030E1
2.286288178E2,9.027999640E-1,-1.911739922E1,2.873099899E1
2.286388178E2,9.027999640E-1,-1.909300041E1,2.873099899E1
2.286488178E2,9.027999640E-1,-1.906859970E1,2.880419922E1
2.286588178E2,8.661999702E-1,-1.904419899E1,2.884079933E1
2.286688178E2,8.783999681E-1,-1.899539948E1,2.882859993E1
2.286788178E2,8.661999702E-1,-1.893440056E1,2.886520004E1
2.286888178E2,8.417999744E-1,-1.895879936E1,2.886520004E1
2.286988178E2,8.417999744E-1,-1.898320007E1,2.887739944E1
2.287088178E2,8.173999786E-1,-1.898320007E1,2.888959885E1
2.287188178E2,8.295999765E-1,-1.901980019E1,2.892619896E1
2.287288178E2,8.539999723E-1,-1.904419899E1,2.893840027E1
2.287388178E2,8.661999702E-1,-1.908079910E1,2.897500038E1
2.287488178E2,8.295999765E-1,-1.914179993E1,2.907259941E1
2.287588178E2,7.929999828E-1,-1.919059944E1,2.910919952E1
2.287688178E2,8.295999765E-1,-1.915399933E1,2.910919952E1
2.287788178E2,8.539999723E-1,-1.910519981E1,2.910919952E1
2.287888178E2,8.905999660E-1,-1.911739922E1,2.910919952E1
2.287988178E2,8.905999660E-1,-1.911739922E1,2.907259941E1
2.288088178E2,8.783999681E-1,-1.908079910E1,2.906040001E1
2.288188178E2,8.661999702E-1,-1.908079910E1,2.901159859E1
2.288288178E2,9.027999640E-1,-1.908079910E1,2.896279907E1
2.288388178E2,9.149999619E-1,-1.906859970E1,2.893840027E1
2.288488178E2,9.027999640E-1,-1.910519981E1,2.890180016E1
2.288588178E2,9.027999640E-1,-1.915399933E1,2.888959885E1
2.288688178E2,8.905999660E-1,-1.912960052E1,2.890180016E1
2.288788178E2,8.905999660E-1,-1.915399933E1,2.891399956E1
2.288888178E2,9.271999598E-1,-1.922719955E1,2.884079933E1
2.288988178E2,9.515999556E-1,-1.919059944E1,2.885299873E1
2.289088178E2,9.271999598E-1,-1.917840004E1,2.881639862E1
2.289188178E2,9.271999598E-1,-1.920279884E1,2.880419922E1
2.289288178E2,9.393999577E-1,-1.915399933E1,2.880419922E1
2.289388178E2,9.271999598E-1,-1.910519981E1,2.879199982E1
2.289488178E2,9.271999598E-1,-1.910519981E1,2.873099899E1
2.289588178E2,9.271999598E-1,-1.903199959E1,2.874320030E1
2.289688178E2,9.271999598E-1,-1.898320007E1,2.884079933E1
2.289788178E2,8.905999660E-1,-1.895879936E1,2.879199982E1
2.289888178E2,9.149999619E-1,-1.893440056E1,2.886520004E1
2.289988178E2,9.393999577E-1,-1.890999985E1,2.884079933E1
2.290088178E2,9.393999577E-1,-1.894659996E1,2.882859993E1
2.290188178E2,9.515999556E-1,-1.897099876E1,2.884079933E1
2.290288178E2,9.637999535E-1,-1.898320007E1,2.890180016E1
2.290388178E2,9.882000089E-1,-1.898320007E1,2.887739944E1
2.290488178E2,9.271999598E-1,-1.903199959E1,2.880419922E1
2.290588178E2,9.759999514E-1,-1.911739922E1,2.885299873E1
2.290688178E2,9.882000089E-1,-1.919059944E1,2.884079933E1
2.290788178E2,1.000399947E0,-1.926379967E1,2.888959885E1
2.290888178E2,9.882000089E-1,-1.923939896E1,2.888959885E1
2.290988178E2,1.000399947E0,-1.926379967E1,2.891399956E1
2.291088178E2,1.000399947E0,-1.923939896E1,2.890180016E1
2.291188178E2,1.012599945E0,-1.926379967E1,2.892619896E1
2.291288178E2,1.061399937E0,-1.921500015E1,2.892619896E1
2.291388178E2,1.036999941E0,-1.917840004E1,2.884079933E1
2.291488178E2,1.000399947E0,-1.916619873E1,2.880419922E1
2.291588178E2,9.882000089E-1,-1.910519981E1,2.876759911E1
2.291688178E2,1.012599945E0,-1.910519981E1,2.885299873E1
2.291788178E2,9.637999535E-1,-1.911739922E1,2.876759911E1
2.291888178E2,9.637999535E-1,-1.910519981E1,2.880419922E1
2.291988178E2,9.515999556E-1,-1.910519981E1,2.882859993E1
2.292088178E2,9.393999577E-1,-1.910519981E1,2.887739944E1
2.292188178E2,9.393999577E-1,-1.910519981E1,2.896279907E1
2.292288178E2,9.515999556E-1,-1.908079910E1,2.896279907E1
2.292388178E2,9.515999556E-1,-1.909300041E1,2.896279907E1
2.292488178E2,9.637999535E-1,-1.912960052E1,2.885299873E1
2.292588178E2,1.049199939E0,-1.909300041E1,2.891399956E1
2.292688178E2,1.036999941E0,-1.912960052E1,2.891399956E1
2.292788178E2,1.024799943E0,-1.910519981E1,2.885299873E1
2.292888178E2,1.024799943E0,-1.906859970E1,2.886520004E1
2.292988178E2,1.049199939E0,-1.899539948E1,2.886520004E1
2.293088178E2,1.049199939E0,-1.898320007E1,2.892619896E1
2.293188178E2,1.012599945E0,-1.895879936E1,2.895059967E1
2.293288178E2,1.000399947E0,-1.893440056E1,2.902379990E1
2.293388178E2,9.515999556E-1,-1.895879936E1,2.898719978E1
2.293488178E2,9.759999514E-1,-1.890999985E1,2.895059967E1
2.293588178E2,9.882000089E-1,-1.898320007E1,2.895059967E1
2.293688178E2,9.882000089E-1,-1.900759888E1,2.891399956E1
2.293788178E2,9.637999535E-1,-1.906859970E1,2.887739944E1
2.293888178E2,9.393999577E-1,-1.903199959E1,2.882859993E1
2.293988178E2,9.637999535E-1,-1.906859970E1,2.880419922E1
2.294088178E2,9.637999535E-1,-1.905640030E1,2.880419922E1
2.294188178E2,9.759999514E-1,-1.905640030E1,2.881639862E1
2.294288178E2,9.637999535E-1,-1.906859970E1,2.886520004E1
2.294388178E2,9.149999619E-1,-1.899539948E1,2.886520004E1
2.294488178E2,9.149999619E-1,-1.895879936E1,2.887739944E1
2.294588178E2,9.027999640E-1,-1.894659996E1,2.893840027E1
2.294688178E2,9.271999598E-1,-1.898320007E1,2.897500038E1
